# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-12-01 09:26:27 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03065000 DRY FORK AT HENDRICKS, WV
# -----------------------------------------------------------------------------------
#
# Data provided for site 03065000
#            TS   parameter     Description
#        160497       00060     Discharge, cubic feet per second
#        160498       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	160497_00060	160497_00060_cd
USGS	03065000	2019-06-27 12:00	EDT	924	A
USGS	03065000	2019-06-27 12:15	EDT	912	A
USGS	03065000	2019-06-27 12:30	EDT	912	A
USGS	03065000	2019-06-27 12:45	EDT	899	A
USGS	03065000	2019-06-27 13:00	EDT	899	A
USGS	03065000	2019-06-27 13:15	EDT	899	A
USGS	03065000	2019-06-27 13:30	EDT	899	A
USGS	03065000	2019-06-27 13:45	EDT	887	A
USGS	03065000	2019-06-27 14:00	EDT	887	A
USGS	03065000	2019-06-27 14:15	EDT	887	A
USGS	03065000	2019-06-27 14:30	EDT	875	A
USGS	03065000	2019-06-27 14:45	EDT	875	A
USGS	03065000	2019-06-27 15:00	EDT	875	A
USGS	03065000	2019-06-27 15:15	EDT	875	A
USGS	03065000	2019-06-27 15:30	EDT	863	A
USGS	03065000	2019-06-27 15:45	EDT	863	A
USGS	03065000	2019-06-27 16:00	EDT	851	A
USGS	03065000	2019-06-27 16:15	EDT	851	A
USGS	03065000	2019-06-27 16:30	EDT	851	A
USGS	03065000	2019-06-27 16:45	EDT	839	A
USGS	03065000	2019-06-27 17:00	EDT	839	A
USGS	03065000	2019-06-27 17:15	EDT	839	A
USGS	03065000	2019-06-27 17:30	EDT	827	A
USGS	03065000	2019-06-27 17:45	EDT	827	A
USGS	03065000	2019-06-27 18:00	EDT	827	A
USGS	03065000	2019-06-27 18:15	EDT	827	A
USGS	03065000	2019-06-27 18:30	EDT	816	A
USGS	03065000	2019-06-27 18:45	EDT	816	A
USGS	03065000	2019-06-27 19:00	EDT	804	A
USGS	03065000	2019-06-27 19:15	EDT	804	A
USGS	03065000	2019-06-27 19:30	EDT	804	A
USGS	03065000	2019-06-27 19:45	EDT	804	A
USGS	03065000	2019-06-27 20:00	EDT	793	A
USGS	03065000	2019-06-27 20:15	EDT	782	A
USGS	03065000	2019-06-27 20:30	EDT	782	A
USGS	03065000	2019-06-27 20:45	EDT	782	A
USGS	03065000	2019-06-27 21:00	EDT	782	A
USGS	03065000	2019-06-27 21:15	EDT	770	A
USGS	03065000	2019-06-27 21:30	EDT	770	A
USGS	03065000	2019-06-27 21:45	EDT	759	A
USGS	03065000	2019-06-27 22:00	EDT	759	A
USGS	03065000	2019-06-27 22:15	EDT	759	A
USGS	03065000	2019-06-27 22:30	EDT	748	A
USGS	03065000	2019-06-27 22:45	EDT	748	A
USGS	03065000	2019-06-27 23:00	EDT	748	A
USGS	03065000	2019-06-27 23:15	EDT	737	A
USGS	03065000	2019-06-27 23:30	EDT	737	A
USGS	03065000	2019-06-27 23:45	EDT	737	A
USGS	03065000	2019-06-28 00:00	EDT	727	A
USGS	03065000	2019-06-28 00:15	EDT	727	A
USGS	03065000	2019-06-28 00:30	EDT	716	A
USGS	03065000	2019-06-28 00:45	EDT	716	A
USGS	03065000	2019-06-28 01:00	EDT	716	A
USGS	03065000	2019-06-28 01:15	EDT	705	A
USGS	03065000	2019-06-28 01:30	EDT	705	A
USGS	03065000	2019-06-28 01:45	EDT	705	A
USGS	03065000	2019-06-28 02:00	EDT	705	A
USGS	03065000	2019-06-28 02:15	EDT	695	A
USGS	03065000	2019-06-28 02:30	EDT	695	A
USGS	03065000	2019-06-28 02:45	EDT	695	A
USGS	03065000	2019-06-28 03:00	EDT	684	A
USGS	03065000	2019-06-28 03:15	EDT	684	A
USGS	03065000	2019-06-28 03:30	EDT	684	A
USGS	03065000	2019-06-28 03:45	EDT	674	A
USGS	03065000	2019-06-28 04:00	EDT	674	A
USGS	03065000	2019-06-28 04:15	EDT	664	A
USGS	03065000	2019-06-28 04:30	EDT	674	A
USGS	03065000	2019-06-28 04:45	EDT	664	A
USGS	03065000	2019-06-28 05:00	EDT	664	A
USGS	03065000	2019-06-28 05:15	EDT	664	A
USGS	03065000	2019-06-28 05:30	EDT	654	A
USGS	03065000	2019-06-28 05:45	EDT	654	A
USGS	03065000	2019-06-28 06:00	EDT	654	A
USGS	03065000	2019-06-28 06:15	EDT	654	A
USGS	03065000	2019-06-28 06:30	EDT	644	A
USGS	03065000	2019-06-28 06:45	EDT	644	A
USGS	03065000	2019-06-28 07:00	EDT	644	A
USGS	03065000	2019-06-28 07:15	EDT	644	A
USGS	03065000	2019-06-28 07:30	EDT	644	A
USGS	03065000	2019-06-28 07:45	EDT	634	A
USGS	03065000	2019-06-28 08:00	EDT	634	A
USGS	03065000	2019-06-28 08:15	EDT	634	A
USGS	03065000	2019-06-28 08:30	EDT	634	A
USGS	03065000	2019-06-28 08:45	EDT	624	A
USGS	03065000	2019-06-28 09:00	EDT	624	A
USGS	03065000	2019-06-28 09:15	EDT	624	A
USGS	03065000	2019-06-28 09:30	EDT	624	A
USGS	03065000	2019-06-28 09:45	EDT	624	A
USGS	03065000	2019-06-28 10:00	EDT	614	A
USGS	03065000	2019-06-28 10:15	EDT	614	A
USGS	03065000	2019-06-28 10:30	EDT	614	A
USGS	03065000	2019-06-28 10:45	EDT	614	A
USGS	03065000	2019-06-28 11:00	EDT	604	A
USGS	03065000	2019-06-28 11:15	EDT	614	A
USGS	03065000	2019-06-28 11:30	EDT	604	A
USGS	03065000	2019-06-28 11:45	EDT	604	A
USGS	03065000	2019-06-28 12:00	EDT	604	A
USGS	03065000	2019-06-28 12:15	EDT	604	A
USGS	03065000	2019-06-28 12:30	EDT	595	A
USGS	03065000	2019-06-28 12:45	EDT	595	A
USGS	03065000	2019-06-28 13:00	EDT	595	A
USGS	03065000	2019-06-28 13:15	EDT	595	A
USGS	03065000	2019-06-28 13:30	EDT	595	A
USGS	03065000	2019-06-28 13:45	EDT	595	A
USGS	03065000	2019-06-28 14:00	EDT	585	A
USGS	03065000	2019-06-28 14:15	EDT	585	A
USGS	03065000	2019-06-28 14:30	EDT	585	A
USGS	03065000	2019-06-28 14:45	EDT	585	A
USGS	03065000	2019-06-28 15:00	EDT	585	A
USGS	03065000	2019-06-28 15:15	EDT	576	A
USGS	03065000	2019-06-28 15:30	EDT	576	A
USGS	03065000	2019-06-28 15:45	EDT	576	A
USGS	03065000	2019-06-28 16:00	EDT	576	A
USGS	03065000	2019-06-28 16:15	EDT	576	A
USGS	03065000	2019-06-28 16:30	EDT	576	A
USGS	03065000	2019-06-28 16:45	EDT	567	A
USGS	03065000	2019-06-28 17:00	EDT	567	A
USGS	03065000	2019-06-28 17:15	EDT	567	A
USGS	03065000	2019-06-28 17:30	EDT	567	A
USGS	03065000	2019-06-28 17:45	EDT	567	A
USGS	03065000	2019-06-28 18:00	EDT	558	A
USGS	03065000	2019-06-28 18:15	EDT	558	A
USGS	03065000	2019-06-28 18:30	EDT	558	A
USGS	03065000	2019-06-28 18:45	EDT	558	A
USGS	03065000	2019-06-28 19:00	EDT	549	A
USGS	03065000	2019-06-28 19:15	EDT	549	A
USGS	03065000	2019-06-28 19:30	EDT	549	A
USGS	03065000	2019-06-28 19:45	EDT	549	A
USGS	03065000	2019-06-28 20:00	EDT	540	A
USGS	03065000	2019-06-28 20:15	EDT	540	A
USGS	03065000	2019-06-28 20:30	EDT	540	A
USGS	03065000	2019-06-28 20:45	EDT	540	A
USGS	03065000	2019-06-28 21:00	EDT	531	A
USGS	03065000	2019-06-28 21:15	EDT	531	A
USGS	03065000	2019-06-28 21:30	EDT	531	A
USGS	03065000	2019-06-28 21:45	EDT	531	A
USGS	03065000	2019-06-28 22:00	EDT	522	A
USGS	03065000	2019-06-28 22:15	EDT	522	A
USGS	03065000	2019-06-28 22:30	EDT	522	A
USGS	03065000	2019-06-28 22:45	EDT	522	A
USGS	03065000	2019-06-28 23:00	EDT	513	A
USGS	03065000	2019-06-28 23:15	EDT	513	A
USGS	03065000	2019-06-28 23:30	EDT	513	A
USGS	03065000	2019-06-28 23:45	EDT	513	A
USGS	03065000	2019-06-29 00:00	EDT	505	A
USGS	03065000	2019-06-29 00:15	EDT	505	A
USGS	03065000	2019-06-29 00:30	EDT	505	A
USGS	03065000	2019-06-29 00:45	EDT	505	A
USGS	03065000	2019-06-29 01:00	EDT	496	A
USGS	03065000	2019-06-29 01:15	EDT	496	A
USGS	03065000	2019-06-29 01:30	EDT	496	A
USGS	03065000	2019-06-29 01:45	EDT	496	A
USGS	03065000	2019-06-29 02:00	EDT	488	A
USGS	03065000	2019-06-29 02:15	EDT	488	A
USGS	03065000	2019-06-29 02:30	EDT	488	A
USGS	03065000	2019-06-29 02:45	EDT	488	A
USGS	03065000	2019-06-29 03:00	EDT	488	A
USGS	03065000	2019-06-29 03:15	EDT	479	A
USGS	03065000	2019-06-29 03:30	EDT	479	A
USGS	03065000	2019-06-29 03:45	EDT	479	A
USGS	03065000	2019-06-29 04:00	EDT	479	A
USGS	03065000	2019-06-29 04:15	EDT	479	A
USGS	03065000	2019-06-29 04:30	EDT	471	A
USGS	03065000	2019-06-29 04:45	EDT	471	A
USGS	03065000	2019-06-29 05:00	EDT	471	A
USGS	03065000	2019-06-29 05:15	EDT	471	A
USGS	03065000	2019-06-29 05:30	EDT	463	A
USGS	03065000	2019-06-29 05:45	EDT	463	A
USGS	03065000	2019-06-29 06:00	EDT	463	A
USGS	03065000	2019-06-29 06:15	EDT	463	A
USGS	03065000	2019-06-29 06:30	EDT	463	A
USGS	03065000	2019-06-29 06:45	EDT	463	A
USGS	03065000	2019-06-29 07:00	EDT	455	A
USGS	03065000	2019-06-29 07:15	EDT	455	A
USGS	03065000	2019-06-29 07:30	EDT	455	A
USGS	03065000	2019-06-29 07:45	EDT	455	A
USGS	03065000	2019-06-29 08:00	EDT	455	A
USGS	03065000	2019-06-29 08:15	EDT	447	A
USGS	03065000	2019-06-29 08:30	EDT	447	A
USGS	03065000	2019-06-29 08:45	EDT	447	A
USGS	03065000	2019-06-29 09:00	EDT	447	A
USGS	03065000	2019-06-29 09:15	EDT	447	A
USGS	03065000	2019-06-29 09:30	EDT	439	A
USGS	03065000	2019-06-29 09:45	EDT	447	A
USGS	03065000	2019-06-29 10:00	EDT	439	A
USGS	03065000	2019-06-29 10:15	EDT	439	A
USGS	03065000	2019-06-29 10:30	EDT	439	A
USGS	03065000	2019-06-29 10:45	EDT	439	A
USGS	03065000	2019-06-29 11:00	EDT	439	A
USGS	03065000	2019-06-29 11:15	EDT	439	A
USGS	03065000	2019-06-29 11:30	EDT	439	A
USGS	03065000	2019-06-29 11:45	EDT	431	A
USGS	03065000	2019-06-29 12:00	EDT	431	A
USGS	03065000	2019-06-29 12:15	EDT	431	A
USGS	03065000	2019-06-29 12:30	EDT	431	A
USGS	03065000	2019-06-29 12:45	EDT	431	A
USGS	03065000	2019-06-29 13:00	EDT	431	A
USGS	03065000	2019-06-29 13:15	EDT	431	A
USGS	03065000	2019-06-29 13:30	EDT	431	A
USGS	03065000	2019-06-29 13:45	EDT	431	A
USGS	03065000	2019-06-29 14:00	EDT	431	A
USGS	03065000	2019-06-29 14:15	EDT	423	A
USGS	03065000	2019-06-29 14:30	EDT	423	A
USGS	03065000	2019-06-29 14:45	EDT	423	A
USGS	03065000	2019-06-29 15:00	EDT	423	A
USGS	03065000	2019-06-29 15:15	EDT	423	A
USGS	03065000	2019-06-29 15:30	EDT	423	A
USGS	03065000	2019-06-29 15:45	EDT	416	A
USGS	03065000	2019-06-29 16:00	EDT	423	A
USGS	03065000	2019-06-29 16:15	EDT	423	A
USGS	03065000	2019-06-29 16:30	EDT	423	A
USGS	03065000	2019-06-29 16:45	EDT	431	A
USGS	03065000	2019-06-29 17:00	EDT	431	A
USGS	03065000	2019-06-29 17:15	EDT	431	A
USGS	03065000	2019-06-29 17:30	EDT	423	A
USGS	03065000	2019-06-29 17:45	EDT	423	A
USGS	03065000	2019-06-29 18:00	EDT	423	A
USGS	03065000	2019-06-29 18:15	EDT	416	A
USGS	03065000	2019-06-29 18:30	EDT	416	A
USGS	03065000	2019-06-29 18:45	EDT	416	A
USGS	03065000	2019-06-29 19:00	EDT	416	A
USGS	03065000	2019-06-29 19:15	EDT	416	A
USGS	03065000	2019-06-29 19:30	EDT	416	A
USGS	03065000	2019-06-29 19:45	EDT	416	A
USGS	03065000	2019-06-29 20:00	EDT	416	A
USGS	03065000	2019-06-29 20:15	EDT	416	A
USGS	03065000	2019-06-29 20:30	EDT	416	A
USGS	03065000	2019-06-29 20:45	EDT	416	A
USGS	03065000	2019-06-29 21:00	EDT	416	A
USGS	03065000	2019-06-29 21:15	EDT	416	A
USGS	03065000	2019-06-29 21:30	EDT	416	A
USGS	03065000	2019-06-29 21:45	EDT	423	A
USGS	03065000	2019-06-29 22:00	EDT	431	A
USGS	03065000	2019-06-29 22:15	EDT	439	A
USGS	03065000	2019-06-29 22:30	EDT	439	A
USGS	03065000	2019-06-29 22:45	EDT	447	A
USGS	03065000	2019-06-29 23:00	EDT	447	A
USGS	03065000	2019-06-29 23:15	EDT	447	A
USGS	03065000	2019-06-29 23:30	EDT	447	A
USGS	03065000	2019-06-29 23:45	EDT	447	A
USGS	03065000	2019-06-30 00:00	EDT	447	A
USGS	03065000	2019-06-30 00:15	EDT	447	A
USGS	03065000	2019-06-30 00:30	EDT	447	A
USGS	03065000	2019-06-30 00:45	EDT	447	A
USGS	03065000	2019-06-30 01:00	EDT	447	A
USGS	03065000	2019-06-30 01:15	EDT	447	A
USGS	03065000	2019-06-30 01:30	EDT	447	A
USGS	03065000	2019-06-30 01:45	EDT	447	A
USGS	03065000	2019-06-30 02:00	EDT	454	A
USGS	03065000	2019-06-30 02:15	EDT	463	A
USGS	03065000	2019-06-30 02:30	EDT	496	A
USGS	03065000	2019-06-30 02:45	EDT	557	A
USGS	03065000	2019-06-30 03:00	EDT	643	A
USGS	03065000	2019-06-30 03:15	EDT	704	A
USGS	03065000	2019-06-30 03:30	EDT	933	A
USGS	03065000	2019-06-30 03:45	EDT	1250	A
USGS	03065000	2019-06-30 04:00	EDT	1820	A
USGS	03065000	2019-06-30 04:15	EDT	4620	A
USGS	03065000	2019-06-30 04:30	EDT	7450	A
USGS	03065000	2019-06-30 04:45	EDT	9250	A
USGS	03065000	2019-06-30 05:00	EDT	10900	A
USGS	03065000	2019-06-30 05:15	EDT	11600	A
USGS	03065000	2019-06-30 05:30	EDT	13300	A
USGS	03065000	2019-06-30 05:45	EDT	15900	A
USGS	03065000	2019-06-30 06:00	EDT	18300	A
USGS	03065000	2019-06-30 06:15	EDT	21100	A
USGS	03065000	2019-06-30 06:30	EDT	24700	A
USGS	03065000	2019-06-30 06:45	EDT	27400	A
USGS	03065000	2019-06-30 07:00	EDT	30400	A
USGS	03065000	2019-06-30 07:15	EDT	33200	A
USGS	03065000	2019-06-30 07:30	EDT	34500	A
USGS	03065000	2019-06-30 07:45	EDT	34900	A
USGS	03065000	2019-06-30 08:00	EDT	34000	A
USGS	03065000	2019-06-30 08:15	EDT	33100	A
USGS	03065000	2019-06-30 08:30	EDT	31400	A
USGS	03065000	2019-06-30 08:45	EDT	29000	A
USGS	03065000	2019-06-30 09:00	EDT	27300	A
USGS	03065000	2019-06-30 09:15	EDT	25100	A
USGS	03065000	2019-06-30 09:30	EDT	23200	A
USGS	03065000	2019-06-30 09:45	EDT	21400	A
USGS	03065000	2019-06-30 10:00	EDT	19600	A
USGS	03065000	2019-06-30 10:15	EDT	18300	A
USGS	03065000	2019-06-30 10:30	EDT	17000	A
USGS	03065000	2019-06-30 10:45	EDT	16000	A
USGS	03065000	2019-06-30 11:00	EDT	15100	A
USGS	03065000	2019-06-30 11:15	EDT	14300	A
USGS	03065000	2019-06-30 11:30	EDT	13500	A
USGS	03065000	2019-06-30 11:45	EDT	12700	A
USGS	03065000	2019-06-30 12:00	EDT	12200	A
USGS	03065000	2019-06-30 12:15	EDT	11700	A
USGS	03065000	2019-06-30 12:30	EDT	11200	A
USGS	03065000	2019-06-30 12:45	EDT	10700	A
USGS	03065000	2019-06-30 13:00	EDT	10300	A
USGS	03065000	2019-06-30 13:15	EDT	9990	A
USGS	03065000	2019-06-30 13:30	EDT	9650	A
USGS	03065000	2019-06-30 13:45	EDT	9250	A
USGS	03065000	2019-06-30 14:00	EDT	9070	A
USGS	03065000	2019-06-30 14:15	EDT	8800	A
USGS	03065000	2019-06-30 14:30	EDT	8530	A
USGS	03065000	2019-06-30 14:45	EDT	8330	A
USGS	03065000	2019-06-30 15:00	EDT	8130	A
USGS	03065000	2019-06-30 15:15	EDT	7900	A
USGS	03065000	2019-06-30 15:30	EDT	7700	A
USGS	03065000	2019-06-30 15:45	EDT	7590	A
USGS	03065000	2019-06-30 16:00	EDT	7330	A
USGS	03065000	2019-06-30 16:15	EDT	7220	A
USGS	03065000	2019-06-30 16:30	EDT	7100	A
USGS	03065000	2019-06-30 16:45	EDT	6850	A
USGS	03065000	2019-06-30 17:00	EDT	6710	A
USGS	03065000	2019-06-30 17:15	EDT	6570	A
USGS	03065000	2019-06-30 17:30	EDT	6430	A
USGS	03065000	2019-06-30 17:45	EDT	6330	A
USGS	03065000	2019-06-30 18:00	EDT	6140	A
USGS	03065000	2019-06-30 18:15	EDT	5990	A
USGS	03065000	2019-06-30 18:30	EDT	5880	A
USGS	03065000	2019-06-30 18:45	EDT	5770	A
USGS	03065000	2019-06-30 19:00	EDT	5600	A
USGS	03065000	2019-06-30 19:15	EDT	5490	A
USGS	03065000	2019-06-30 19:30	EDT	5360	A
USGS	03065000	2019-06-30 19:45	EDT	5280	A
USGS	03065000	2019-06-30 20:00	EDT	5150	A
USGS	03065000	2019-06-30 20:15	EDT	5050	A
USGS	03065000	2019-06-30 20:30	EDT	4970	A
USGS	03065000	2019-06-30 20:45	EDT	4870	A
USGS	03065000	2019-06-30 21:00	EDT	4760	A
USGS	03065000	2019-06-30 21:15	EDT	4650	A
USGS	03065000	2019-06-30 21:30	EDT	4570	A
USGS	03065000	2019-06-30 21:45	EDT	4460	A
USGS	03065000	2019-06-30 22:00	EDT	4440	A
USGS	03065000	2019-06-30 22:15	EDT	4310	A
USGS	03065000	2019-06-30 22:30	EDT	4230	A
USGS	03065000	2019-06-30 22:45	EDT	4150	A
USGS	03065000	2019-06-30 23:00	EDT	4100	A
USGS	03065000	2019-06-30 23:15	EDT	4030	A
USGS	03065000	2019-06-30 23:30	EDT	3980	A
USGS	03065000	2019-06-30 23:45	EDT	3880	A
USGS	03065000	2019-07-01 00:00	EDT	3800	A
USGS	03065000	2019-07-01 00:15	EDT	3800	A
USGS	03065000	2019-07-01 00:30	EDT	3660	A
USGS	03065000	2019-07-01 00:45	EDT	3660	A
USGS	03065000	2019-07-01 01:00	EDT	3590	A
USGS	03065000	2019-07-01 01:15	EDT	3510	A
USGS	03065000	2019-07-01 01:30	EDT	3460	A
USGS	03065000	2019-07-01 01:45	EDT	3410	A
USGS	03065000	2019-07-01 02:00	EDT	3360	A
USGS	03065000	2019-07-01 02:15	EDT	3280	A
USGS	03065000	2019-07-01 02:30	EDT	3260	A
USGS	03065000	2019-07-01 02:45	EDT	3190	A
USGS	03065000	2019-07-01 03:00	EDT	3140	A
USGS	03065000	2019-07-01 03:15	EDT	3090	A
USGS	03065000	2019-07-01 03:30	EDT	3060	A
USGS	03065000	2019-07-01 03:45	EDT	2990	A
USGS	03065000	2019-07-01 04:00	EDT	2970	A
USGS	03065000	2019-07-01 04:15	EDT	2920	A
USGS	03065000	2019-07-01 04:30	EDT	2880	A
USGS	03065000	2019-07-01 04:45	EDT	2850	A
USGS	03065000	2019-07-01 05:00	EDT	2810	A
USGS	03065000	2019-07-01 05:15	EDT	2760	A
USGS	03065000	2019-07-01 05:30	EDT	2720	A
USGS	03065000	2019-07-01 05:45	EDT	2670	A
USGS	03065000	2019-07-01 06:00	EDT	2670	A
USGS	03065000	2019-07-01 06:15	EDT	2610	A
USGS	03065000	2019-07-01 06:30	EDT	2610	A
USGS	03065000	2019-07-01 06:45	EDT	2570	A
USGS	03065000	2019-07-01 07:00	EDT	2540	A
USGS	03065000	2019-07-01 07:15	EDT	2480	A
USGS	03065000	2019-07-01 07:30	EDT	2460	A
USGS	03065000	2019-07-01 07:45	EDT	2440	A
USGS	03065000	2019-07-01 08:00	EDT	2420	A
USGS	03065000	2019-07-01 08:15	EDT	2400	A
USGS	03065000	2019-07-01 08:30	EDT	2360	A
USGS	03065000	2019-07-01 08:45	EDT	2320	A
USGS	03065000	2019-07-01 09:00	EDT	2320	A
USGS	03065000	2019-07-01 09:15	EDT	2300	A
USGS	03065000	2019-07-01 09:30	EDT	2270	A
USGS	03065000	2019-07-01 09:45	EDT	2270	A
USGS	03065000	2019-07-01 10:00	EDT	2230	A
USGS	03065000	2019-07-01 10:15	EDT	2230	A
USGS	03065000	2019-07-01 10:30	EDT	2190	A
USGS	03065000	2019-07-01 10:45	EDT	2160	A
USGS	03065000	2019-07-01 11:00	EDT	2140	A
USGS	03065000	2019-07-01 11:15	EDT	2120	A
USGS	03065000	2019-07-01 11:30	EDT	2100	A
USGS	03065000	2019-07-01 11:45	EDT	2070	A
USGS	03065000	2019-07-01 12:00	EDT	2070	A
USGS	03065000	2019-07-01 12:15	EDT	2050	A
USGS	03065000	2019-07-01 12:30	EDT	2020	A
USGS	03065000	2019-07-01 12:45	EDT	2000	A
USGS	03065000	2019-07-01 13:00	EDT	2000	A
USGS	03065000	2019-07-01 13:15	EDT	1970	A
USGS	03065000	2019-07-01 13:30	EDT	1970	A
USGS	03065000	2019-07-01 13:45	EDT	1930	A
USGS	03065000	2019-07-01 14:00	EDT	1930	A
USGS	03065000	2019-07-01 14:15	EDT	1900	A
USGS	03065000	2019-07-01 14:30	EDT	1900	A
USGS	03065000	2019-07-01 14:45	EDT	1860	A
USGS	03065000	2019-07-01 15:00	EDT	1860	A
USGS	03065000	2019-07-01 15:15	EDT	1830	A
USGS	03065000	2019-07-01 15:30	EDT	1830	A
USGS	03065000	2019-07-01 15:45	EDT	1820	A
USGS	03065000	2019-07-01 16:00	EDT	1800	A
USGS	03065000	2019-07-01 16:15	EDT	1780	A
USGS	03065000	2019-07-01 16:30	EDT	1770	A
USGS	03065000	2019-07-01 16:45	EDT	1730	A
USGS	03065000	2019-07-01 17:00	EDT	1720	A
USGS	03065000	2019-07-01 17:15	EDT	1720	A
USGS	03065000	2019-07-01 17:30	EDT	1700	A
USGS	03065000	2019-07-01 17:45	EDT	1690	A
USGS	03065000	2019-07-01 18:00	EDT	1660	A
USGS	03065000	2019-07-01 18:15	EDT	1660	A
USGS	03065000	2019-07-01 18:30	EDT	1640	A
USGS	03065000	2019-07-01 18:45	EDT	1630	A
USGS	03065000	2019-07-01 19:00	EDT	1610	A
USGS	03065000	2019-07-01 19:15	EDT	1600	A
USGS	03065000	2019-07-01 19:30	EDT	1580	A
USGS	03065000	2019-07-01 19:45	EDT	1570	A
USGS	03065000	2019-07-01 20:00	EDT	1550	A
USGS	03065000	2019-07-01 20:15	EDT	1540	A
USGS	03065000	2019-07-01 20:30	EDT	1520	A
USGS	03065000	2019-07-01 20:45	EDT	1520	A
USGS	03065000	2019-07-01 21:00	EDT	1510	A
USGS	03065000	2019-07-01 21:15	EDT	1490	A
USGS	03065000	2019-07-01 21:30	EDT	1480	A
USGS	03065000	2019-07-01 21:45	EDT	1460	A
USGS	03065000	2019-07-01 22:00	EDT	1460	A
